1.098796359056350314e+00,-5.535009282920018425e-02,-2.718033763927646951e-01,-9.599704145056808802e-02,-1.900933968104186189e-01,3.238722919876704243e-01,-2.024031726829663036e+00,4.878828041829970097e+00,2.714288607594183000e-01
9.636786006749944455e-01,-6.305672701055979601e-02,-2.503318601604072602e-01,-6.579301093495615316e-02,-1.405505278432285787e-01,2.582116331987450719e-01,-1.862894181903470336e+00,4.595467476050515643e+00,2.980818102166253314e-01
8.058921702274097765e-01,-8.689941425714234335e-02,-2.278046404286433180e-01,-8.600595384119630316e-02,-8.885231483473091108e-02,1.858182952241873021e-01,-1.494967234116783450e+00,3.578710387823161643e+00,3.760960919429587879e-01
8.218372054618158229e-01,-7.465853156691507064e-02,-2.382852513012604923e-01,-3.784403929864874061e-02,-7.046173857014270681e-02,1.289563760990928287e-01,-1.534237449147382470e+00,3.893046453592322376e+00,5.670282912541086962e-01
6.028879906887212314e-01,8.233853649063831506e-03,-1.767247938464679702e-01,1.272320375991177477e-01,1.488827074827164254e-01,-1.395944415626745871e-01,-5.992687549899420318e-01,1.480057588888681330e+00,2.921014659037206584e-01
6.251333941056670396e-01,-7.132728794184733934e-02,-1.802495721115586480e-01,2.248179605020203531e-01,2.479932282633452445e-01,-2.159674328574901492e-01,-5.500570342817870939e-01,1.465607669732095886e+00,2.605829132646327873e-01
6.024253475446460504e-01,-1.523217808181615285e-01,-1.783785886454868908e-01,3.427017222331844026e-01,3.314321847770130836e-01,-3.014192416613018510e-01,-5.435668295474705980e-01,1.429471312679467809e+00,1.643761755648140144e-01
6.172786452693392878e-01,-2.066306964649362865e-01,-1.841935178400070650e-01,3.784064614117490510e-01,3.781242426671664880e-01,-3.385957627264717384e-01,-5.918396857978394099e-01,1.621423189625840422e+00,1.867516309331475055e-01
1.577267377244812030e-01,-4.012316160909071283e-02,-5.417184585557356657e-02,5.561358328901031545e-01,6.320686810326391347e-01,-5.501372700958804263e-01,-2.629234497489013056e-01,7.080750330978087259e-01,2.268778504489109560e-01
-2.925201215402768035e-02,1.549377888891585557e-02,1.025052870806285495e-02,7.163448691215574815e-01,7.923488528642952389e-01,-7.069514984397299306e-01,-1.595194320804340649e-01,4.263151829544357119e-01,1.218234098554801526e-01
-1.374936616081825352e-02,7.780550953167902906e-02,4.769572699959574377e-03,7.031398047625931902e-01,7.876354349436992530e-01,-6.961382377145419742e-01,-1.337151171454549758e-01,3.604592143579579133e-01,1.223086433535219286e-01
1.529041294731518091e-02,3.344581285551286032e-02,-5.292341084009838902e-03,6.979606509134347325e-01,7.672517541882049041e-01,-6.861727756067634854e-01,-1.565318966582114613e-01,4.078551730013507681e-01,1.711373568541402213e-01
2.581847784487972461e-02,6.360697343828783379e-02,-9.241517041472541855e-03,7.289366167792907802e-01,7.585453541552564793e-01,-6.773271213208023056e-01,-2.456994960284946891e-02,6.396634661067898686e-02,2.172342189208796848e-01
5.954528558297732255e-02,4.106728431430835269e-02,-2.072977161650017483e-02,7.714616309050381648e-01,7.938710783943421223e-01,-6.981931511802312862e-01,-2.565758929876732833e-02,7.232479289913501530e-02,2.401956674511702694e-01
7.085221483587084146e-02,1.665233659795056081e-02,-2.689037422501512620e-02,6.831788189241121412e-01,6.866772564793082179e-01,-5.790175624437318147e-01,-5.023305100918179500e-02,1.359842200204139373e-01,2.080107179464189826e-01
