3.770503813041618801e-02,2.093167246835068995e-01,6.819991823288502897e-02,2.119327997201957692e-01,2.145795965052829570e-03,1.861832481395618022e-01,1.554567733183978284e-01,1.026791727814762023e-01,2.638052902850741843e-02
9.616160618050083667e-03,2.789803814841005369e-01,1.747398454957866179e-02,1.602831368735880835e-01,1.687342763635157616e-01,1.259954662921716761e-01,1.598821550121586887e-01,5.840897148532737948e-02,2.062546732150910903e-02
1.208302488321910673e-02,1.359224013437617118e-01,3.357493590971837721e-02,1.173394922883748137e-01,7.819724561853944045e-02,1.275570331248745692e-01,3.760413968836488485e-01,1.051865596113810419e-01,1.409791033648198633e-02
3.254369030285787501e-01,5.359631031260075895e-02,7.317728749824092480e-03,8.990827491373988567e-02,2.517682083007858219e-03,2.231798135811463857e-01,1.965271366874186965e-01,8.683250533796395276e-02,1.468364530571967218e-02
1.891093202473135837e-01,1.427595624218375714e-01,1.509292261560707671e-01,4.863601292833550499e-02,2.480862931278912838e-03,1.724003803699602211e-01,1.936530794292026514e-01,8.556264715744919813e-02,1.446890835855142200e-02
3.464463288969903965e-01,1.057760595476043147e-01,2.356195510088644404e-02,5.326785576485226076e-02,3.841399678295854409e-02,2.117594537145942035e-01,1.888655023552064383e-01,2.573334277097778094e-02,6.175505065929671848e-03
3.001894022691632413e-01,1.234434378621677292e-01,2.421618553016152350e-02,4.615562194906523696e-02,4.645683292874452225e-02,2.618029104984138100e-01,1.636485005968472406e-01,2.689363721465415011e-02,7.193471150782442848e-03
2.990015553610189669e-01,1.035784965048043571e-01,3.028716806048483701e-01,2.667906545239353763e-02,9.461065169309920697e-02,9.756490675959490766e-02,4.028167991358501399e-02,2.824846194155599191e-02,7.163501769099789133e-03
2.969942992717397590e-01,1.186077615659771045e-01,3.008384436056953937e-01,2.166574549880009859e-02,9.397551183072508363e-02,9.690993440349229826e-02,4.001126109521026264e-02,2.805882447570235555e-02,2.938218252657573935e-03
5.195830486702017748e-01,1.086613601506630639e-01,3.392057582581742281e-02,3.345722628600686366e-02,1.372210502115333852e-01,1.043467790373979603e-01,4.063703467501416505e-02,1.797736304491543563e-02,4.195562098449890504e-03
3.597450477831301563e-01,1.334995623398263220e-01,3.533401130252988853e-01,1.551989888683905777e-02,5.684771766774980584e-02,3.349021358440040785e-02,3.035075726665122445e-02,1.485888628750312024e-02,2.347803158601188909e-03
4.852955347740919856e-01,9.006160765579790395e-02,1.663032935029175666e-03,1.148061309108442118e-01,1.084764072489976666e-01,1.387042071397853460e-01,4.135422417803522738e-02,1.728671959418853765e-02,2.352135563229940107e-03
2.508758529064084031e-01,9.819336686504130662e-02,3.202589882063768267e-01,9.678297876066003363e-03,9.969749872017188985e-02,1.669425724895149954e-01,4.037605683109736499e-02,1.272082423678195205e-02,1.256541868541106999e-03
4.043740311945466237e-01,5.205560694885055795e-02,7.030326849797950695e-02,3.143046132146773419e-02,1.733382305536961265e-01,2.023471713341816192e-01,5.500038094996008431e-02,9.507927272289939946e-03,1.642921927027769314e-03
3.467661521302995986e-01,7.882490708140524327e-02,2.026083441667520246e-01,4.336292172331614181e-02,7.265379554460817124e-02,1.955104480933038125e-01,4.294503021815700150e-02,1.411815851759307822e-02,3.210242524565047953e-03
3.895238775359184946e-01,2.211049105052612443e-02,2.586024005977914930e-01,1.917644001804134565e-02,4.525804447405491759e-02,2.226569331609810631e-01,2.945672769644638173e-02,1.134349774658828178e-02,1.871587719652083011e-03
5.642874525242677075e-01,4.575489220440034227e-02,2.043371694263038940e-01,1.387570359216314976e-02,1.127330382456423891e-01,0.000000000000000000e+00,4.595527607895495692e-02,1.117304987299839146e-02,1.883418055269212802e-03
2.884643893345362753e-01,7.408662799670034937e-02,2.431676288981490797e-01,7.432597561850880913e-03,4.261941962356318586e-02,3.005517075018892537e-01,3.325863451466030962e-02,8.692908606600062774e-03,1.726085962050689362e-03
3.183321516082464053e-01,6.884066039854956631e-02,2.259492787503240285e-01,5.645003816209920831e-03,4.310617547867434673e-02,2.958064488336110687e-01,3.263904056950836519e-02,8.077376247832957976e-03,1.603864297043285786e-03
3.926517934859826697e-01,5.788912081501319112e-02,2.033099572565642554e-01,0.000000000000000000e+00,3.913923709111746807e-02,2.685842250075733406e-01,2.963536275466105777e-02,7.334038348971554967e-03,1.456265240116498289e-03
4.199851433666786926e-01,6.191890908994979181e-02,2.174628079199635855e-01,0.000000000000000000e+00,4.494323456395567934e-02,2.148423603595476239e-01,3.169834515395936886e-02,7.844576794374169548e-03,1.304622751571010578e-03
