3.630612524034577682e-01,-5.556443739943309201e-02,3.380656757788256805e-01,-1.162561433057063554e-01,-1.442023370245813230e-01,-2.088811985631282564e-01,7.697049976473299138e-01,7.667456308745649318e-01,2.657356975710817304e-01
3.455176788687100986e-01,-6.712189354303481348e-02,3.316614192487008506e-01,-7.687378555413418302e-02,-7.861215585832576069e-02,-1.422796326498790842e-01,8.038089490905298007e-01,7.694551384565168073e-01,2.943143364713398658e-01
2.827692029832811205e-01,-8.493197996615187151e-02,2.699100066499877659e-01,-6.918858251848389318e-02,-6.660721055468508955e-02,-1.115272875292489807e-01,6.353712858851603418e-01,6.003713892451554290e-01,3.655247167911910289e-01
2.627599612646262517e-01,-6.742639056623733751e-02,2.646517229276515448e-01,-6.028194713834680862e-02,-7.267103273141796438e-02,-7.854354810056046743e-02,5.947798643331225765e-01,5.873057441593204642e-01,5.120322424640755266e-01
2.203931506271667451e-01,8.147598827592202053e-03,1.998638454988742874e-01,7.634004917822502512e-02,9.442796097812701517e-02,9.282065180452897524e-02,2.779819216558928607e-01,3.130679197883866061e-01,3.461615411798228958e-01
2.145494669481939065e-01,-6.475448148809889726e-02,1.866673744735152796e-01,1.458844851101328000e-01,1.681997189839165574e-01,1.626605023607000378e-01,2.386277468315997630e-01,2.924444581949510180e-01,2.912271779305769526e-01
1.881828664858620215e-01,-1.301909623207669620e-01,1.717635616678295507e-01,2.058544907726668205e-01,2.171033406826661794e-01,2.110408493301908495e-01,2.158162607359207785e-01,2.705942272816618255e-01,1.743363874580156070e-01
1.975321692113077843e-01,-1.856268696656096229e-01,1.756248872941968964e-01,2.183774827525425399e-01,2.292254518592642953e-01,2.227076500819612503e-01,2.308041504892960338e-01,3.061277669800350765e-01,2.034280232256011622e-01
4.889728270195110860e-02,-3.565263036639563371e-02,4.766924994453145686e-02,3.480023069546540615e-01,4.061803026397062810e-01,3.788356963480130624e-01,8.868138894521448989e-02,1.321993315940738212e-01,2.260951765723335782e-01
-9.181766608765962179e-03,1.417194611565279067e-02,-9.317742762654150288e-03,4.147969305193002221e-01,4.641591664232609382e-01,4.411911833077130085e-01,5.621108059012706187e-02,7.713079567077993359e-02,1.134033474741532321e-01
-4.339277326488532281e-03,7.022020837131404125e-02,-4.386584902372803012e-03,4.090087427913372542e-01,4.610673440862279593e-01,4.359615699026264668e-01,4.572895697065882531e-02,6.394205429564878140e-02,1.120189736056337315e-01
