1.342080422113037935e-03,-3.247125280024231462e-04,3.611272222942485659e-03,2.043262319670980341e-03,1.584292341234841764e-03,7.026969450645041346e-04,2.803857359522759964e-03,7.833861748051101220e-03,1.402751249007148709e-03
-2.018835014356533939e-04,1.126920095151259056e-03,-8.421887767660756494e-05,-6.626682070878353158e-04,-1.266814018451374764e-03,-5.977242320912521398e-04,6.255202947772374976e-03,1.448562484198477130e-03,2.934729626269464743e-03
2.312780414623512130e-03,8.883703454863834054e-05,9.670466006696278581e-05,-5.219922236486207456e-03,-9.072934941914358523e-03,-7.089564402939327326e-03,1.682980803671677971e-03,-8.741224764383995899e-03,-7.310589177216084839e-03
1.306480898249587179e-03,6.645039945472899995e-04,1.497692402970661517e-03,-7.836588803844999479e-03,-6.084982373014581093e-03,-9.784051198172894967e-03,-7.396357788996028989e-04,-3.265903079246435057e-03,1.968634184962751634e-03
-5.335741851631713465e-04,-8.803412604126899265e-05,-3.001298917853214773e-04,1.884324621066971661e-03,5.344156929114793862e-03,3.022857250885317075e-04,-6.397077620709504990e-04,3.628723199743516797e-04,-9.533184537304787353e-04
-5.630525697125519848e-05,8.398941436215018362e-04,5.455104437461394157e-05,-8.373167371103180240e-03,-6.426773715025641334e-03,-1.005955224510813803e-02,-9.719360919194736190e-04,-8.981029795757142871e-04,-2.563833376711424378e-03
-1.344312315148914465e-04,-1.725595488374388796e-03,1.655584615282743141e-05,1.757650772544279080e-02,1.231883675220566896e-02,7.306455096365011351e-03,-1.649292144904834995e-03,-5.471954300009058622e-04,-1.494998488589148510e-03
5.967074068972504493e-05,9.959761951941236476e-04,6.131798625708224319e-04,-6.125315924941310275e-03,-4.518317494323383435e-03,-3.134503710126148278e-03,2.643618254744599036e-04,-2.474509825033911693e-04,-1.878783247823054368e-03
1.434858992712545749e-04,-3.947930148907592522e-04,-2.678057787718299840e-04,1.650240590190191073e-03,3.785981132766218053e-03,-1.453340329463144931e-03,-5.300769802047042810e-04,1.009343508255683230e-04,2.079829453476259200e-03
-8.748302325817614922e-05,1.433618151837651612e-04,-1.785763322511026673e-04,3.357837484015968165e-03,6.040890285879969152e-03,1.586316330053849427e-03,-8.912569543265145883e-05,-6.971446869126912433e-04,8.605785609025195799e-05
1.023180661721684878e-03,1.463437793777191270e-03,2.594492023636799875e-04,-5.369421268410855264e-03,2.853130237020983732e-03,-3.146447818506450250e-03,7.399011069851371691e-04,8.741751606167945344e-04,8.633483173824603755e-04
3.061149633327333707e-04,-1.456367290163359455e-04,1.172376043023020488e-04,-7.725247041808836965e-03,-1.636189757609987638e-02,-4.965672906273190142e-03,-3.211718009456015414e-04,1.065976172437807143e-04,4.624653565589290083e-03
